"FA_summed","prod_fraction","nr_of_FAs","FAs"
"96:23",8.86576124155363e-07,4,"22:5|22:6|26:6|26:6"
"70:13",8.00046579195341e-07,4,"12:0|18:3|20:5|20:5"
"96:10",7.38813443585076e-07,4,"22:5|22:5|26:0|26:0"
"96:20",7.38813443585076e-07,4,"22:5|22:5|26:5|26:5"
"64:9",6.68483330834968e-07,4,"12:0|12:0|20:4|20:5"
"90:0",6.56723054175572e-07,4,"18:0|20:0|26:0|26:0"
"92:4",6.56723054175572e-07,4,"20:0|20:4|26:0|26:0"
"94:12",5.91050749436909e-07,4,"20:0|22:6|26:0|26:6"
"94:18",5.31945669605181e-07,4,"22:6|22:6|24:0|26:6"
"94:18",5.31945669605181e-07,4,"22:6|22:6|24:6|26:0"
"94:24",5.31945669605181e-07,4,"22:6|22:6|24:6|26:6"
"96:18",5.31945669605181e-07,4,"22:6|22:6|26:0|26:6"
"92:1",5.25378489505251e-07,4,"18:1|22:0|26:0|26:0"
"92:2",5.25378489505251e-07,4,"18:1|22:1|26:0|26:0"
"92:3",5.25378489505251e-07,4,"18:1|22:2|26:0|26:0"
"94:13",5.25378486789675e-07,4,"20:4|22:3|26:0|26:6"
"94:13",5.25378486789675e-07,4,"20:4|22:4|26:0|26:5"
"94:6",5.25378380882207e-07,4,"18:1|24:0|26:0|26:5"
"94:7",5.25378380882207e-07,4,"18:1|24:0|26:0|26:6"
"96:12",5.25378380882207e-07,4,"18:1|26:0|26:5|26:6"
"94:5",4.92542295723384e-07,4,"20:0|22:5|26:0|26:0"
"58:4",4.45655564127776e-07,4,"12:0|12:0|14:0|20:4"
"96:13",3.94033869165621e-07,4,"22:2|22:5|26:0|26:6"
"94:8",3.94033869165621e-07,4,"22:3|22:5|24:0|26:0"
"96:13",3.94033869165621e-07,4,"22:3|22:5|26:0|26:5"
"96:14",3.94033869165621e-07,4,"22:3|22:5|26:0|26:6"
"96:19",3.94033869165621e-07,4,"22:3|22:5|26:5|26:6"
"96:14",3.94033869165621e-07,4,"22:4|22:5|26:0|26:5"
"58:3",3.71379635493422e-07,4,"12:0|12:0|16:1|18:2"
"60:6",3.34241668872741e-07,4,"12:0|12:0|16:1|20:5"
"62:7",3.34241668872741e-07,4,"12:0|12:0|16:1|22:6"
"62:7",3.34241668872741e-07,4,"12:0|12:0|18:2|20:5"
"66:11",3.00817499221261e-07,4,"12:0|12:0|20:5|22:6"
"96:24",2.6597283480259e-07,4,"22:6|22:6|26:6|26:6"
"92:0",2.62689243394838e-07,4,"18:0|22:0|26:0|26:0"
"94:4",2.62689243394838e-07,4,"20:4|22:0|26:0|26:0"
"94:1",2.62689190441104e-07,4,"18:1|24:0|26:0|26:0"
"96:6",2.62689190441104e-07,4,"18:1|26:0|26:0|26:5"
"96:7",2.62689190441104e-07,4,"18:1|26:0|26:0|26:6"
"96:9",2.62689189083316e-07,4,"20:4|24:0|26:0|26:5"
"98:15",2.62689189083316e-07,4,"20:4|26:0|26:5|26:6"
"54:1",2.22827784367392e-07,4,"12:0|12:0|14:0|16:1"
"56:2",2.22827784367392e-07,4,"12:0|12:0|14:0|18:2"
"58:5",2.0054500408785e-07,4,"12:0|12:0|14:0|20:5"
"96:5",1.9701693458281e-07,4,"22:0|22:5|26:0|26:0"
"96:8",1.9701693458281e-07,4,"22:3|22:5|26:0|26:0"
"98:10",1.97016893849169e-07,4,"22:5|24:0|26:0|26:5"
"98:11",1.97016893849169e-07,4,"22:5|24:0|26:0|26:6"
"98:16",1.97016893849169e-07,4,"22:5|24:0|26:5|26:6"
"98:16",1.97016893849169e-07,4,"22:5|24:5|26:0|26:6"
"98:21",1.97016893849169e-07,4,"22:5|24:5|26:5|26:6"
"98:16",1.97016893849169e-07,4,"22:5|24:6|26:0|26:5"
"98:17",1.97016893849169e-07,4,"22:5|24:6|26:0|26:6"
"98:22",1.97016893849169e-07,4,"22:5|24:6|26:5|26:6"
"100:16",1.97016893849169e-07,4,"22:5|26:0|26:5|26:6"
"64:10",1.50408749610631e-07,4,"12:0|12:0|20:5|20:5"
"68:12",1.50408749610631e-07,4,"12:0|12:0|22:6|22:6"
"94:0",1.31344594541658e-07,4,"18:0|24:0|26:0|26:0"
"96:4",1.31344594541658e-07,4,"20:4|24:0|26:0|26:0"
"98:9",1.31344594541658e-07,4,"20:4|26:0|26:0|26:5"
"98:14",1.31344594541658e-07,4,"20:4|26:0|26:5|26:5"
"98:20",1.31344594541658e-07,4,"20:4|26:5|26:5|26:6"
"98:12",1.18210135223271e-07,4,"22:6|24:0|26:0|26:6"
"98:18",1.18210135223271e-07,4,"22:6|24:6|26:0|26:6"
"98:23",1.18210135223271e-07,4,"22:6|24:6|26:5|26:6"
"100:17",1.18210135223271e-07,4,"22:6|26:0|26:5|26:6"
"98:5",9.85084469245843e-08,4,"22:5|24:0|26:0|26:0"
"100:10",9.85084469245843e-08,4,"22:5|26:0|26:0|26:5"
"100:11",9.85084469245843e-08,4,"22:5|26:0|26:0|26:6"
"100:15",9.85084469245843e-08,4,"22:5|26:0|26:5|26:5"
"100:21",9.85084469245843e-08,4,"22:5|26:5|26:5|26:6"
"100:22",9.85084469245843e-08,4,"22:5|26:5|26:6|26:6"
"96:1",8.75630634803679e-08,4,"18:1|26:0|26:0|26:0"
"62:8",6.68483393029588e-08,4,"12:0|12:0|18:3|20:5"
"52:0",6.68483362316196e-08,4,"12:0|12:0|14:0|14:0"
"94:2",6.56723115276035e-08,4,"20:0|22:2|26:0|26:0"
"94:3",6.56723115276035e-08,4,"20:0|22:3|26:0|26:0"
"98:6",5.91050676116354e-08,4,"22:6|24:0|26:0|26:0"
"98:24",5.91050676116354e-08,4,"22:6|24:6|26:6|26:6"
"100:12",5.91050676116354e-08,4,"22:6|26:0|26:0|26:6"
"100:18",5.91050676116354e-08,4,"22:6|26:0|26:6|26:6"
"100:23",5.91050676116354e-08,4,"22:6|26:5|26:6|26:6"
"56:3",4.45655605590857e-08,4,"12:0|12:0|14:0|18:3"
"96:0",4.37815315138859e-08,4,"18:0|26:0|26:0|26:0"
"98:4",4.37815315138859e-08,4,"20:4|26:0|26:0|26:0"
"98:19",4.37815315138859e-08,4,"20:4|26:5|26:5|26:5"
"100:5",3.28361489748614e-08,4,"22:5|26:0|26:0|26:0"
"100:20",3.28361489748614e-08,4,"22:5|26:5|26:5|26:5"
"96:2",2.62689267835025e-08,4,"22:0|22:2|26:0|26:0"
"96:3",2.62689267835025e-08,4,"22:0|22:3|26:0|26:0"
"96:3",2.62689267835025e-08,4,"22:1|22:2|26:0|26:0"
"98:7",2.62689213523498e-08,4,"22:1|24:0|26:0|26:6"
"98:13",2.62689213523498e-08,4,"22:1|24:6|26:0|26:6"
"98:7",2.62689213523498e-08,4,"22:2|24:0|26:0|26:5"
"98:8",2.62689213523498e-08,4,"22:2|24:0|26:0|26:6"
"98:13",2.62689213523498e-08,4,"22:2|24:0|26:5|26:6"
"98:13",2.62689213523498e-08,4,"22:2|24:5|26:0|26:6"
"98:13",2.62689213523498e-08,4,"22:2|24:6|26:0|26:5"
"100:13",2.62689213523498e-08,4,"22:2|26:0|26:5|26:6"
"98:8",2.62689213523498e-08,4,"22:3|24:0|26:0|26:5"
"98:13",2.62689213523498e-08,4,"22:3|24:5|26:0|26:5"
"100:14",2.62689213523498e-08,4,"22:3|26:0|26:5|26:6"
"100:6",1.97016892038785e-08,4,"22:6|26:0|26:0|26:0"
"100:24",1.97016892038785e-08,4,"22:6|26:6|26:6|26:6"
"56:4",1.86184995057715e-08,4,"12:0|12:0|12:0|20:4"
"98:0",1.31344606761749e-08,4,"22:0|24:0|26:0|26:0"
"98:1",1.31344606761749e-08,4,"22:1|24:0|26:0|26:0"
"100:7",1.31344606761749e-08,4,"22:1|26:0|26:0|26:6"
"98:2",1.31344606761749e-08,4,"22:2|24:0|26:0|26:0"
"100:7",1.31344606761749e-08,4,"22:2|26:0|26:0|26:5"
"100:8",1.31344606761749e-08,4,"22:2|26:0|26:0|26:6"
"100:19",1.31344606761749e-08,4,"22:2|26:5|26:6|26:6"
"98:3",1.31344606761749e-08,4,"22:3|24:0|26:0|26:0"
"100:8",1.31344606761749e-08,4,"22:3|26:0|26:0|26:5"
"100:9",1.31344606761749e-08,4,"22:3|26:0|26:0|26:6"
"100:19",1.31344606761749e-08,4,"22:3|26:5|26:5|26:6"
"100:9",1.31344606761749e-08,4,"22:4|26:0|26:0|26:5"
"102:11",1.31344579605991e-08,4,"24:0|26:0|26:5|26:6"
"102:16",1.31344579605991e-08,4,"24:5|26:0|26:5|26:6"
"102:17",1.31344579605991e-08,4,"24:6|26:0|26:5|26:6"
"52:1",9.30924984912106e-09,4,"12:0|12:0|12:0|16:1"
"54:2",9.30924984912106e-09,4,"12:0|12:0|12:0|18:2"
"56:5",8.37832478722072e-09,4,"12:0|12:0|12:0|20:5"
"58:6",8.37832478722072e-09,4,"12:0|12:0|12:0|22:6"
"102:5",6.56722898029955e-09,4,"24:0|26:0|26:0|26:5"
"102:6",6.56722898029955e-09,4,"24:0|26:0|26:0|26:6"
"102:10",6.56722898029955e-09,4,"24:0|26:0|26:5|26:5"
"102:12",6.56722898029955e-09,4,"24:0|26:0|26:6|26:6"
"102:10",6.56722898029955e-09,4,"24:5|26:0|26:0|26:5"
"102:15",6.56722898029955e-09,4,"24:5|26:0|26:5|26:5"
"102:21",6.56722898029955e-09,4,"24:5|26:5|26:5|26:6"
"102:22",6.56722898029955e-09,4,"24:5|26:5|26:6|26:6"
"102:12",6.56722898029955e-09,4,"24:6|26:0|26:0|26:6"
"102:18",6.56722898029955e-09,4,"24:6|26:0|26:6|26:6"
"102:22",6.56722898029955e-09,4,"24:6|26:5|26:5|26:6"
"102:23",6.56722898029955e-09,4,"24:6|26:5|26:6|26:6"
"104:11",6.56722898029955e-09,4,"26:0|26:0|26:5|26:6"
"104:16",6.56722898029955e-09,4,"26:0|26:5|26:5|26:6"
"104:17",6.56722898029955e-09,4,"26:0|26:5|26:6|26:6"
"50:0",5.58554998646088e-09,4,"12:0|12:0|12:0|14:0"
"100:0",4.37815355872496e-09,4,"22:0|26:0|26:0|26:0"
"100:1",4.37815355872496e-09,4,"22:1|26:0|26:0|26:0"
"100:2",4.37815355872496e-09,4,"22:2|26:0|26:0|26:0"
"100:3",4.37815355872496e-09,4,"22:3|26:0|26:0|26:0"
"100:4",4.37815355872496e-09,4,"22:4|26:0|26:0|26:0"
"104:10",3.28361449014978e-09,4,"26:0|26:0|26:5|26:5"
"104:12",3.28361449014978e-09,4,"26:0|26:0|26:6|26:6"
"104:22",3.28361449014978e-09,4,"26:5|26:5|26:6|26:6"
"102:0",2.18907632676652e-09,4,"24:0|26:0|26:0|26:0"
"102:20",2.18907632676652e-09,4,"24:5|26:5|26:5|26:5"
"102:24",2.18907632676652e-09,4,"24:6|26:6|26:6|26:6"
"104:5",2.18907632676652e-09,4,"26:0|26:0|26:0|26:5"
"104:6",2.18907632676652e-09,4,"26:0|26:0|26:0|26:6"
"104:15",2.18907632676652e-09,4,"26:0|26:5|26:5|26:5"
"104:18",2.18907632676652e-09,4,"26:0|26:6|26:6|26:6"
"104:21",2.18907632676652e-09,4,"26:5|26:5|26:5|26:6"
"104:23",2.18907632676652e-09,4,"26:5|26:6|26:6|26:6"
"54:3",1.86185012380069e-09,4,"12:0|12:0|12:0|18:3"
"104:0",5.47269081691629e-10,4,"26:0|26:0|26:0|26:0"
"104:20",5.47269081691629e-10,4,"26:5|26:5|26:5|26:5"
"104:24",5.47269081691629e-10,4,"26:6|26:6|26:6|26:6"
"48:0",1.75013903168559e-10,4,"12:0|12:0|12:0|12:0"
"102:1",0,4,"24:0|26:0|26:0|26:1"
"102:2",0,4,"24:0|26:0|26:0|26:2"
"102:3",0,4,"24:0|26:0|26:0|26:3"
"102:4",0,4,"24:0|26:0|26:0|26:4"
"102:2",0,4,"24:0|26:0|26:1|26:1"
"102:3",0,4,"24:0|26:0|26:1|26:2"
"102:4",0,4,"24:0|26:0|26:1|26:3"
"102:7",0,4,"24:0|26:0|26:1|26:6"
"102:4",0,4,"24:0|26:0|26:2|26:2"
"102:7",0,4,"24:0|26:0|26:2|26:5"
"102:8",0,4,"24:0|26:0|26:2|26:6"
"102:7",0,4,"24:0|26:0|26:3|26:4"
"102:8",0,4,"24:0|26:0|26:3|26:5"
"102:9",0,4,"24:0|26:0|26:3|26:6"
"102:8",0,4,"24:0|26:0|26:4|26:4"
"102:9",0,4,"24:0|26:0|26:4|26:5"
"102:3",0,4,"24:0|26:1|26:1|26:1"
"102:4",0,4,"24:0|26:1|26:1|26:2"
"102:7",0,4,"24:0|26:1|26:1|26:5"
"102:8",0,4,"24:0|26:1|26:1|26:6"
"102:7",0,4,"24:0|26:1|26:2|26:4"
"102:8",0,4,"24:0|26:1|26:2|26:5"
"102:9",0,4,"24:0|26:1|26:2|26:6"
"102:7",0,4,"24:0|26:1|26:3|26:3"
"102:8",0,4,"24:0|26:1|26:3|26:4"
"102:9",0,4,"24:0|26:1|26:3|26:5"
"102:9",0,4,"24:0|26:1|26:4|26:4"
"102:13",0,4,"24:0|26:1|26:6|26:6"
"102:7",0,4,"24:0|26:2|26:2|26:3"
"102:8",0,4,"24:0|26:2|26:2|26:4"
"102:9",0,4,"24:0|26:2|26:2|26:5"
"102:8",0,4,"24:0|26:2|26:3|26:3"
"102:9",0,4,"24:0|26:2|26:3|26:4"
"102:13",0,4,"24:0|26:2|26:5|26:6"
"102:14",0,4,"24:0|26:2|26:6|26:6"
"102:9",0,4,"24:0|26:3|26:3|26:3"
"102:13",0,4,"24:0|26:3|26:4|26:6"
"102:13",0,4,"24:0|26:3|26:5|26:5"
"102:14",0,4,"24:0|26:3|26:5|26:6"
"102:13",0,4,"24:0|26:4|26:4|26:5"
"102:14",0,4,"24:0|26:4|26:4|26:6"
"102:14",0,4,"24:0|26:4|26:5|26:5"
"102:1",0,4,"24:1|26:0|26:0|26:0"
"102:2",0,4,"24:1|26:0|26:0|26:1"
"102:3",0,4,"24:1|26:0|26:0|26:2"
"102:4",0,4,"24:1|26:0|26:0|26:3"
"102:7",0,4,"24:1|26:0|26:0|26:6"
"102:3",0,4,"24:1|26:0|26:1|26:1"
"102:4",0,4,"24:1|26:0|26:1|26:2"
"102:7",0,4,"24:1|26:0|26:1|26:5"
"102:8",0,4,"24:1|26:0|26:1|26:6"
"102:7",0,4,"24:1|26:0|26:2|26:4"
"102:8",0,4,"24:1|26:0|26:2|26:5"
"102:9",0,4,"24:1|26:0|26:2|26:6"
"102:7",0,4,"24:1|26:0|26:3|26:3"
"102:8",0,4,"24:1|26:0|26:3|26:4"
"102:9",0,4,"24:1|26:0|26:3|26:5"
"102:9",0,4,"24:1|26:0|26:4|26:4"
"102:13",0,4,"24:1|26:0|26:6|26:6"
"102:4",0,4,"24:1|26:1|26:1|26:1"
"102:7",0,4,"24:1|26:1|26:1|26:4"
"102:8",0,4,"24:1|26:1|26:1|26:5"
"102:9",0,4,"24:1|26:1|26:1|26:6"
"102:7",0,4,"24:1|26:1|26:2|26:3"
"102:8",0,4,"24:1|26:1|26:2|26:4"
"102:9",0,4,"24:1|26:1|26:2|26:5"
"102:8",0,4,"24:1|26:1|26:3|26:3"
"102:9",0,4,"24:1|26:1|26:3|26:4"
"102:13",0,4,"24:1|26:1|26:5|26:6"
"102:14",0,4,"24:1|26:1|26:6|26:6"
"102:7",0,4,"24:1|26:2|26:2|26:2"
"102:8",0,4,"24:1|26:2|26:2|26:3"
"102:9",0,4,"24:1|26:2|26:2|26:4"
"102:9",0,4,"24:1|26:2|26:3|26:3"
"102:13",0,4,"24:1|26:2|26:4|26:6"
"102:13",0,4,"24:1|26:2|26:5|26:5"
"102:14",0,4,"24:1|26:2|26:5|26:6"
"102:13",0,4,"24:1|26:3|26:3|26:6"
"102:13",0,4,"24:1|26:3|26:4|26:5"
"102:14",0,4,"24:1|26:3|26:4|26:6"
"102:14",0,4,"24:1|26:3|26:5|26:5"
"102:13",0,4,"24:1|26:4|26:4|26:4"
"102:14",0,4,"24:1|26:4|26:4|26:5"
"102:19",0,4,"24:1|26:6|26:6|26:6"
"102:2",0,4,"24:2|26:0|26:0|26:0"
"102:3",0,4,"24:2|26:0|26:0|26:1"
"102:4",0,4,"24:2|26:0|26:0|26:2"
"102:7",0,4,"24:2|26:0|26:0|26:5"
"102:8",0,4,"24:2|26:0|26:0|26:6"
"102:4",0,4,"24:2|26:0|26:1|26:1"
"102:7",0,4,"24:2|26:0|26:1|26:4"
"102:8",0,4,"24:2|26:0|26:1|26:5"
"102:9",0,4,"24:2|26:0|26:1|26:6"
"102:7",0,4,"24:2|26:0|26:2|26:3"
"102:8",0,4,"24:2|26:0|26:2|26:4"
"102:9",0,4,"24:2|26:0|26:2|26:5"
"102:8",0,4,"24:2|26:0|26:3|26:3"
"102:9",0,4,"24:2|26:0|26:3|26:4"
"102:13",0,4,"24:2|26:0|26:5|26:6"
"102:14",0,4,"24:2|26:0|26:6|26:6"
"102:7",0,4,"24:2|26:1|26:1|26:3"
"102:8",0,4,"24:2|26:1|26:1|26:4"
"102:9",0,4,"24:2|26:1|26:1|26:5"
"102:7",0,4,"24:2|26:1|26:2|26:2"
"102:8",0,4,"24:2|26:1|26:2|26:3"
"102:9",0,4,"24:2|26:1|26:2|26:4"
"102:9",0,4,"24:2|26:1|26:3|26:3"
"102:13",0,4,"24:2|26:1|26:4|26:6"
"102:13",0,4,"24:2|26:1|26:5|26:5"
"102:14",0,4,"24:2|26:1|26:5|26:6"
"102:8",0,4,"24:2|26:2|26:2|26:2"
"102:9",0,4,"24:2|26:2|26:2|26:3"
"102:13",0,4,"24:2|26:2|26:3|26:6"
"102:13",0,4,"24:2|26:2|26:4|26:5"
"102:14",0,4,"24:2|26:2|26:4|26:6"
"102:14",0,4,"24:2|26:2|26:5|26:5"
"102:13",0,4,"24:2|26:3|26:3|26:5"
"102:14",0,4,"24:2|26:3|26:3|26:6"
"102:13",0,4,"24:2|26:3|26:4|26:4"
"102:14",0,4,"24:2|26:3|26:4|26:5"
"102:14",0,4,"24:2|26:4|26:4|26:4"
"102:19",0,4,"24:2|26:5|26:6|26:6"
"102:3",0,4,"24:3|26:0|26:0|26:0"
"102:4",0,4,"24:3|26:0|26:0|26:1"
"102:7",0,4,"24:3|26:0|26:0|26:4"
"102:8",0,4,"24:3|26:0|26:0|26:5"
"102:9",0,4,"24:3|26:0|26:0|26:6"
"102:7",0,4,"24:3|26:0|26:1|26:3"
"102:8",0,4,"24:3|26:0|26:1|26:4"
"102:9",0,4,"24:3|26:0|26:1|26:5"
"102:7",0,4,"24:3|26:0|26:2|26:2"
"102:8",0,4,"24:3|26:0|26:2|26:3"
"102:9",0,4,"24:3|26:0|26:2|26:4"
"102:9",0,4,"24:3|26:0|26:3|26:3"
"102:13",0,4,"24:3|26:0|26:4|26:6"
"102:13",0,4,"24:3|26:0|26:5|26:5"
"102:14",0,4,"24:3|26:0|26:5|26:6"
"102:7",0,4,"24:3|26:1|26:1|26:2"
"102:8",0,4,"24:3|26:1|26:1|26:3"
"102:9",0,4,"24:3|26:1|26:1|26:4"
"102:8",0,4,"24:3|26:1|26:2|26:2"
"102:9",0,4,"24:3|26:1|26:2|26:3"
"102:13",0,4,"24:3|26:1|26:3|26:6"
"102:13",0,4,"24:3|26:1|26:4|26:5"
"102:14",0,4,"24:3|26:1|26:4|26:6"
"102:14",0,4,"24:3|26:1|26:5|26:5"
"102:9",0,4,"24:3|26:2|26:2|26:2"
"102:13",0,4,"24:3|26:2|26:2|26:6"
"102:13",0,4,"24:3|26:2|26:3|26:5"
"102:14",0,4,"24:3|26:2|26:3|26:6"
"102:13",0,4,"24:3|26:2|26:4|26:4"
"102:14",0,4,"24:3|26:2|26:4|26:5"
"102:13",0,4,"24:3|26:3|26:3|26:4"
"102:14",0,4,"24:3|26:3|26:3|26:5"
"102:14",0,4,"24:3|26:3|26:4|26:4"
"102:19",0,4,"24:3|26:4|26:6|26:6"
"102:19",0,4,"24:3|26:5|26:5|26:6"
"102:4",0,4,"24:4|26:0|26:0|26:0"
"102:7",0,4,"24:4|26:0|26:0|26:3"
"102:8",0,4,"24:4|26:0|26:0|26:4"
"102:9",0,4,"24:4|26:0|26:0|26:5"
"102:7",0,4,"24:4|26:0|26:1|26:2"
"102:8",0,4,"24:4|26:0|26:1|26:3"
"102:9",0,4,"24:4|26:0|26:1|26:4"
"102:8",0,4,"24:4|26:0|26:2|26:2"
"102:9",0,4,"24:4|26:0|26:2|26:3"
"102:13",0,4,"24:4|26:0|26:3|26:6"
"102:13",0,4,"24:4|26:0|26:4|26:5"
"102:14",0,4,"24:4|26:0|26:4|26:6"
"102:14",0,4,"24:4|26:0|26:5|26:5"
"102:7",0,4,"24:4|26:1|26:1|26:1"
"102:8",0,4,"24:4|26:1|26:1|26:2"
"102:9",0,4,"24:4|26:1|26:1|26:3"
"102:9",0,4,"24:4|26:1|26:2|26:2"
"102:13",0,4,"24:4|26:1|26:2|26:6"
"102:13",0,4,"24:4|26:1|26:3|26:5"
"102:14",0,4,"24:4|26:1|26:3|26:6"
"102:13",0,4,"24:4|26:1|26:4|26:4"
"102:14",0,4,"24:4|26:1|26:4|26:5"
"102:13",0,4,"24:4|26:2|26:2|26:5"
"102:14",0,4,"24:4|26:2|26:2|26:6"
"102:13",0,4,"24:4|26:2|26:3|26:4"
"102:14",0,4,"24:4|26:2|26:3|26:5"
"102:14",0,4,"24:4|26:2|26:4|26:4"
"102:13",0,4,"24:4|26:3|26:3|26:3"
"102:14",0,4,"24:4|26:3|26:3|26:4"
"102:19",0,4,"24:4|26:3|26:6|26:6"
"102:19",0,4,"24:4|26:4|26:5|26:6"
"102:19",0,4,"24:4|26:5|26:5|26:5"
"102:7",0,4,"24:5|26:0|26:0|26:2"
"102:8",0,4,"24:5|26:0|26:0|26:3"
"102:9",0,4,"24:5|26:0|26:0|26:4"
"102:7",0,4,"24:5|26:0|26:1|26:1"
"102:8",0,4,"24:5|26:0|26:1|26:2"
"102:9",0,4,"24:5|26:0|26:1|26:3"
"102:9",0,4,"24:5|26:0|26:2|26:2"
"102:13",0,4,"24:5|26:0|26:2|26:6"
"102:13",0,4,"24:5|26:0|26:3|26:5"
"102:14",0,4,"24:5|26:0|26:3|26:6"
"102:13",0,4,"24:5|26:0|26:4|26:4"
"102:14",0,4,"24:5|26:0|26:4|26:5"
"102:8",0,4,"24:5|26:1|26:1|26:1"
"102:9",0,4,"24:5|26:1|26:1|26:2"
"102:13",0,4,"24:5|26:1|26:1|26:6"
"102:13",0,4,"24:5|26:1|26:2|26:5"
"102:14",0,4,"24:5|26:1|26:2|26:6"
"102:13",0,4,"24:5|26:1|26:3|26:4"
"102:14",0,4,"24:5|26:1|26:3|26:5"
"102:14",0,4,"24:5|26:1|26:4|26:4"
"102:13",0,4,"24:5|26:2|26:2|26:4"
"102:14",0,4,"24:5|26:2|26:2|26:5"
"102:13",0,4,"24:5|26:2|26:3|26:3"
"102:14",0,4,"24:5|26:2|26:3|26:4"
"102:19",0,4,"24:5|26:2|26:6|26:6"
"102:14",0,4,"24:5|26:3|26:3|26:3"
"102:19",0,4,"24:5|26:3|26:5|26:6"
"102:19",0,4,"24:5|26:4|26:4|26:6"
"102:19",0,4,"24:5|26:4|26:5|26:5"
"102:7",0,4,"24:6|26:0|26:0|26:1"
"102:8",0,4,"24:6|26:0|26:0|26:2"
"102:9",0,4,"24:6|26:0|26:0|26:3"
"102:8",0,4,"24:6|26:0|26:1|26:1"
"102:9",0,4,"24:6|26:0|26:1|26:2"
"102:13",0,4,"24:6|26:0|26:1|26:6"
"102:13",0,4,"24:6|26:0|26:2|26:5"
"102:14",0,4,"24:6|26:0|26:2|26:6"
"102:13",0,4,"24:6|26:0|26:3|26:4"
"102:14",0,4,"24:6|26:0|26:3|26:5"
"102:14",0,4,"24:6|26:0|26:4|26:4"
"102:9",0,4,"24:6|26:1|26:1|26:1"
"102:13",0,4,"24:6|26:1|26:1|26:5"
"102:14",0,4,"24:6|26:1|26:1|26:6"
"102:13",0,4,"24:6|26:1|26:2|26:4"
"102:14",0,4,"24:6|26:1|26:2|26:5"
"102:13",0,4,"24:6|26:1|26:3|26:3"
"102:14",0,4,"24:6|26:1|26:3|26:4"
"102:19",0,4,"24:6|26:1|26:6|26:6"
"102:13",0,4,"24:6|26:2|26:2|26:3"
"102:14",0,4,"24:6|26:2|26:2|26:4"
"102:14",0,4,"24:6|26:2|26:3|26:3"
"102:19",0,4,"24:6|26:2|26:5|26:6"
"102:19",0,4,"24:6|26:3|26:4|26:6"
"102:19",0,4,"24:6|26:3|26:5|26:5"
"102:19",0,4,"24:6|26:4|26:4|26:5"
"104:1",0,4,"26:0|26:0|26:0|26:1"
"104:2",0,4,"26:0|26:0|26:0|26:2"
"104:3",0,4,"26:0|26:0|26:0|26:3"
"104:4",0,4,"26:0|26:0|26:0|26:4"
"104:2",0,4,"26:0|26:0|26:1|26:1"
"104:3",0,4,"26:0|26:0|26:1|26:2"
"104:4",0,4,"26:0|26:0|26:1|26:3"
"104:7",0,4,"26:0|26:0|26:1|26:6"
"104:4",0,4,"26:0|26:0|26:2|26:2"
"104:7",0,4,"26:0|26:0|26:2|26:5"
"104:8",0,4,"26:0|26:0|26:2|26:6"
"104:7",0,4,"26:0|26:0|26:3|26:4"
"104:8",0,4,"26:0|26:0|26:3|26:5"
"104:9",0,4,"26:0|26:0|26:3|26:6"
"104:8",0,4,"26:0|26:0|26:4|26:4"
"104:9",0,4,"26:0|26:0|26:4|26:5"
"104:3",0,4,"26:0|26:1|26:1|26:1"
"104:4",0,4,"26:0|26:1|26:1|26:2"
"104:7",0,4,"26:0|26:1|26:1|26:5"
"104:8",0,4,"26:0|26:1|26:1|26:6"
"104:7",0,4,"26:0|26:1|26:2|26:4"
"104:8",0,4,"26:0|26:1|26:2|26:5"
"104:9",0,4,"26:0|26:1|26:2|26:6"
"104:7",0,4,"26:0|26:1|26:3|26:3"
"104:8",0,4,"26:0|26:1|26:3|26:4"
"104:9",0,4,"26:0|26:1|26:3|26:5"
"104:9",0,4,"26:0|26:1|26:4|26:4"
"104:13",0,4,"26:0|26:1|26:6|26:6"
"104:7",0,4,"26:0|26:2|26:2|26:3"
"104:8",0,4,"26:0|26:2|26:2|26:4"
"104:9",0,4,"26:0|26:2|26:2|26:5"
"104:8",0,4,"26:0|26:2|26:3|26:3"
"104:9",0,4,"26:0|26:2|26:3|26:4"
"104:13",0,4,"26:0|26:2|26:5|26:6"
"104:14",0,4,"26:0|26:2|26:6|26:6"
"104:9",0,4,"26:0|26:3|26:3|26:3"
"104:13",0,4,"26:0|26:3|26:4|26:6"
"104:13",0,4,"26:0|26:3|26:5|26:5"
"104:14",0,4,"26:0|26:3|26:5|26:6"
"104:13",0,4,"26:0|26:4|26:4|26:5"
"104:14",0,4,"26:0|26:4|26:4|26:6"
"104:14",0,4,"26:0|26:4|26:5|26:5"
"104:4",0,4,"26:1|26:1|26:1|26:1"
"104:7",0,4,"26:1|26:1|26:1|26:4"
"104:8",0,4,"26:1|26:1|26:1|26:5"
"104:9",0,4,"26:1|26:1|26:1|26:6"
"104:7",0,4,"26:1|26:1|26:2|26:3"
"104:8",0,4,"26:1|26:1|26:2|26:4"
"104:9",0,4,"26:1|26:1|26:2|26:5"
"104:8",0,4,"26:1|26:1|26:3|26:3"
"104:9",0,4,"26:1|26:1|26:3|26:4"
"104:13",0,4,"26:1|26:1|26:5|26:6"
"104:14",0,4,"26:1|26:1|26:6|26:6"
"104:7",0,4,"26:1|26:2|26:2|26:2"
"104:8",0,4,"26:1|26:2|26:2|26:3"
"104:9",0,4,"26:1|26:2|26:2|26:4"
"104:9",0,4,"26:1|26:2|26:3|26:3"
